content,labels
"எடப்பாடி செய்ய வேண்டியது, அண்ணாமலை ஏன் செய்யறாரு? அதிமுக தொண்டர் குமுறல் | Edappadi | Annamalai play_button Edappadi K. Palaniswami K. Annamalai, Tamil Nadu BJP President All India Anna Dravida Munnetra Kazhagam Dravida Munnetra Kazhagam All India Anna Dravida Munnetra Kazhagam Bharatiya Janata Party Edappadi K. Palaniswami MK Stalin, Chief Minister of Tamil Nadu Edappadi K. Palaniswami, Leader of AIADMK",Opinionated
"கோவை தொகுதி வேட்பாளர்கள் விபரம் Politics or communityீமானின்_சின்னம்_ஒலிவாங்கி Victory or Tamil Naduெல்வோம் Ourுசின்னம்_ஒலிவாங்கி Politics or communityீமானின்_சின்னம்_ஒலிவாங்கி_மைக் ுத்து_நாமதான்ணே Seeman, leader of Naam Tamilar Katchi Naam Tamilar Katchi (Political Party) Election Campaign Activities Lok Sabha Elections 2024",Opinionated
"தேனியில் நேற்று துரோகி பழனிச்சாமி இன்று தீயசக்தி ஸ்டாலின் கதறவிட்டவர் backhand_index_pointing_down crown fire collision All India Anna Dravida Munnetra Kazhagam Dravida Munnetra Kazhagam (Political Party) MK Stalin, Chief Minister of Tamil Nadu Edappadi K. Palaniswami Bharatiya Janata Party K. Annamalai, Tamil Nadu BJP President Narendra Modi, Prime Minister of India",Sarcastic
"Watch: 2024 தேர்தலை விட எடப்பாடிக்கு 2026 தேர்தலில் கவனம் செலுத்துகிறார் All India Anna Dravida Munnetra Kazhagam Bharatiya Janata Party K. Annamalai, Tamil Nadu BJP President Edappadi K. Palaniswami Edappadi K. Palaniswami",Positive
"OBC மக்களின் கோரிக்கை மனு! முதல்வரின் உறுதிமொழி! Dravida Munnetra Kazhagam Pattali Makkal Katchi Bharatiya Janata Party Naam Tamilar Katchi Indian National Congress Elections All India Anna Dravida Munnetra Kazhagam Bharatiya Janata Party Indian National Congress All India Anna Dravida Munnetra Kazhagam K. Annamalai, Tamil Nadu BJP President MK Stalin, Chief Minister of Tamil Nadu",Sarcastic
"விவசாயம் செய்வது கேவலமாக போய்விட்டது Seeman, leader of Naam Tamilar Katchi | Naam Tamilar Katchi (Political Party) | Indian Parliament Election Bharatiya Janata Party Naam Tamilar Katchi (We Tamils Party) Indian General Elections 2024 Election Campaign Activities Lok Sabha Election 2024 MK Stalin, Chief Minister of Tamil Nadu",Opinionated
"எல்லோரும் சேர்ந்தால் தான் வெற்றி!குறை கூறி பிறிந்து இருந்தால் ஆழமாட்டோம்! ஆழப்படுவோம்! People or related to people்களின்_சின்னம்_மைக் Mic, the symbol representing the voice of the people Politics or communityீமானின்_சின்னம்_ஒலிவாங்கி studio_microphone Politics or communityீமானே_எங்கள்_சின்னம் studio_microphone",Opinionated
"சூடு பிடித்த கூட்டணி பேரம், யார் யாருடன்? உடைக்கும் IPDS THIRUNAVUKKARASU K. Annamalai, Tamil Nadu BJP President Pattali Makkal Katchi All India Anna Dravida Munnetra Kazhagam Edappadi K. Palaniswami, Leader of AIADMK Narendra Modi, Prime Minister of India",Substantiated
"மேடையேறி கொந்தளித்த சீமான்... அனல் பறக்க சீண்டியது யாரை? Seeman, political leader | Naam Tamilar Katchi | Election Campaign",Neutral
இதுவரை கோவை அப்பாவி சிறைவாசிகளின் அவலத்தை துடைக்க துப்பில்லை ுலாமிய_விரோதி_திமுக இசுலாமிய மக்களை அடிமைகளாக வைத்திருக்கும் Tamil (Short form for Tamil-related content)ிருட்டு_திராவிடம் Dravida Munnetra Kazhagam fails Tamil Nadu By-elections or Deputyிஸ்பரிதாபங்கள் Tamil (Short form for Tamil-related content)ிராவிடமாடல்பரிதாபங்கள்,Opinionated
"studio_microphone நமது சின்னம் ஒலிவாங்கி studio_microphone People or related to people்களின்_சின்னம்_மைக் Mic, the symbol representing the voice of the people",Positive
"அதிமுக ஆட்சியில் வழங்கப்பட்டு வந்த விலையில்லா ஆடு, மாடு, கோழி வழங்கும் திட்டம் திமுக ஆட்சியில் நிறுத்தப்பட்டு விட்டது Tamil Nadu or Southாங்கநலமாஇல்லை_ஸ்டாலின் All India Anna Dravida Munnetra Kazhagam Tamil (Short form for Tamil-related content)ிமுக_நாட்டுக்கும்_வீட்டுக்கும்_கேடு",Opinionated
பாஜக உடன் எப்போதும் கூட்டணி இல்லை - இபிஎஸ்! More Details: All India Anna Dravida Munnetra Kazhagam Edappadi K. Palaniswami Bharatiya Janata Party Athigam (Victory)ிமுக,Sarcastic
Naam Tamilar Katchi (Political Party) அக்கா ஜான்சி ராணியிடம் studio_microphone 3000 ஓட்டுக்கள் வித்தியாசத்தில் பானை honey_pot உடையும் grinning_face,Sarcastic
